19:22:48.343: DATE    : 2024-07-27
19:22:48.930: DATA    : src\omrolocs.990.test(No data was passed)
19:22:48.930: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:48.930: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:48.930: DATA    : src\omrolocs.993.test(
19:22:48.930: DATA    :     someDatum=[1, 2, 3, 4],
19:22:48.930: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:48.930: DATA    : )
19:22:48.930: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:48.930: DATA    : src\omrolocs.990.test(No data was passed)
19:22:48.930: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:48.930: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:48.930: DATA    : src\omrolocs.993.test(
19:22:48.930: DATA    :     someDatum=[1, 2, 3, 4],
19:22:48.930: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:48.930: DATA    : )
19:22:48.930: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:48.930: DATA    : src\omrolocs.990.test(No data was passed)
19:22:48.930: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:48.930: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:48.930: DATA    : src\omrolocs.993.test(
19:22:48.930: DATA    :     someDatum=[1, 2, 3, 4],
19:22:48.930: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:48.930: DATA    : )
19:22:49.047: INFO    : None compromising logline 63
19:22:49.048: INFO    : None compromising logline 419
19:22:49.050: INFO    : None compromising logline 65
19:22:49.050: INFO    : None compromising logline 416
19:22:49.050: INFO    : None compromising logline 63
19:22:49.050: INFO    : None compromising logline 419
19:22:49.051: INFO    : None compromising logline 65
19:22:49.051: INFO    : None compromising logline 418
19:22:49.051: INFO    : None compromising logline 63
19:22:49.052: INFO    : None compromising logline 416
19:22:49.052: INFO    : None compromising logline 65
19:22:49.052: INFO    : None compromising logline 418
19:22:49.053: INFO    : None compromising logline 65
19:22:49.053: INFO    : None compromising logline 67
19:22:49.053: INFO    : None compromising logline 67
19:22:49.053: INFO    : None compromising logline 64
19:22:49.053: INFO    : None compromising logline 66
19:22:49.053: INFO    : None compromising logline 416
19:22:49.054: INFO    : None compromising logline 66
19:22:49.054: INFO    : None compromising logline 417
19:22:49.054: INFO    : None compromising logline 66
19:22:49.054: INFO    : None compromising logline 64
19:22:49.055: INFO    : None compromising logline 63
19:22:49.055: INFO    : None compromising logline 417
19:22:49.055: INFO    : None compromising logline 68
19:22:49.055: INFO    : None compromising logline 63
19:22:49.056: INFO    : None compromising logline 63
19:22:49.056: INFO    : None compromising logline 67
19:22:49.056: INFO    : None compromising logline 64
19:22:49.057: INFO    : None compromising logline 63
19:22:49.057: INFO    : None compromising logline 64
19:22:49.057: INFO    : None compromising logline 417
19:22:49.057: INFO    : None compromising logline 66
19:22:49.058: INFO    : None compromising logline 419
19:22:49.058: INFO    : None compromising logline 64
19:22:49.058: INFO    : None compromising logline 416
19:22:49.058: INFO    : None compromising logline 67
19:22:49.059: INFO    : None compromising logline 419
19:22:49.059: INFO    : None compromising logline 65
19:22:49.059: INFO    : None compromising logline 416
19:22:49.059: INFO    : None compromising logline 66
19:22:49.059: INFO    : None compromising logline 417
19:22:49.060: INFO    : None compromising logline 63
19:22:49.060: INFO    : None compromising logline 67
19:22:49.060: INFO    : None compromising logline 63
19:22:49.060: INFO    : None compromising logline 417
19:22:49.060: INFO    : None compromising logline 63
19:22:49.060: INFO    : None compromising logline 416
19:22:49.061: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.061: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.061: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.061: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.061: DATA    : src\omrolocs.993.test(
19:22:49.061: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.061: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.061: DATA    : )
19:22:49.061: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.061: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.061: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.061: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.061: DATA    : src\omrolocs.993.test(
19:22:49.061: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.061: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.061: DATA    : )
19:22:49.061: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.061: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.061: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.061: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.061: DATA    : src\omrolocs.993.test(
19:22:49.061: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.061: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.061: DATA    : )
19:22:49.061: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.061: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.061: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.061: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.061: DATA    : src\omrolocs.993.test(
19:22:49.061: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.061: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.061: DATA    : )
19:22:49.108: INFO    : None compromising logline 63
19:22:49.108: INFO    : None compromising logline 419
19:22:49.108: INFO    : None compromising logline 63
19:22:49.108: INFO    : None compromising logline 416
19:22:49.108: INFO    : None compromising logline 65
19:22:49.108: INFO    : None compromising logline 418
19:22:49.108: INFO    : None compromising logline 66
19:22:49.108: INFO    : None compromising logline 65
19:22:49.108: INFO    : None compromising logline 64
19:22:49.108: INFO    : None compromising logline 417
19:22:49.108: INFO    : None compromising logline 63
19:22:49.109: INFO    : None compromising logline 65
19:22:49.109: INFO    : None compromising logline 67
19:22:49.109: INFO    : None compromising logline 68
19:22:49.109: INFO    : None compromising logline 66
19:22:49.109: INFO    : None compromising logline 418
19:22:49.109: INFO    : None compromising logline 66
19:22:49.109: INFO    : None compromising logline 65
19:22:49.109: INFO    : None compromising logline 64
19:22:49.109: INFO    : None compromising logline 418
19:22:49.109: INFO    : None compromising logline 68
19:22:49.109: INFO    : None compromising logline 63
19:22:49.109: INFO    : None compromising logline 68
19:22:49.109: INFO    : None compromising logline 419
19:22:49.109: INFO    : None compromising logline 64
19:22:49.110: INFO    : None compromising logline 64
19:22:49.110: INFO    : None compromising logline 64
19:22:49.110: INFO    : None compromising logline 418
19:22:49.110: INFO    : None compromising logline 67
19:22:49.110: INFO    : None compromising logline 65
19:22:49.110: INFO    : None compromising logline 68
19:22:49.110: INFO    : None compromising logline 419
19:22:49.110: INFO    : None compromising logline 63
19:22:49.110: INFO    : None compromising logline 65
19:22:49.110: INFO    : None compromising logline 67
19:22:49.110: INFO    : None compromising logline 419
19:22:49.110: INFO    : None compromising logline 64
19:22:49.110: INFO    : None compromising logline 65
19:22:49.110: INFO    : None compromising logline 65
19:22:49.110: INFO    : None compromising logline 68
19:22:49.110: INFO    : None compromising logline 63
19:22:49.111: INFO    : None compromising logline 67
19:22:49.111: INFO    : None compromising logline 63
19:22:49.111: INFO    : None compromising logline 68
19:22:49.111: INFO    : None compromising logline 68
19:22:49.111: INFO    : None compromising logline 417
19:22:49.111: INFO    : None compromising logline 64
19:22:49.111: INFO    : None compromising logline 416
19:22:49.111: INFO    : None compromising logline 68
19:22:49.111: INFO    : None compromising logline 68
19:22:49.111: INFO    : None compromising logline 64
19:22:49.111: INFO    : None compromising logline 419
19:22:49.111: INFO    : None compromising logline 63
19:22:49.111: INFO    : None compromising logline 416
19:22:49.111: INFO    : None compromising logline 63
19:22:49.111: INFO    : None compromising logline 65
19:22:49.112: INFO    : None compromising logline 66
19:22:49.112: INFO    : None compromising logline 419
19:22:49.112: INFO    : None compromising logline 66
19:22:49.112: INFO    : None compromising logline 419
19:22:49.112: INFO    : None compromising logline 67
19:22:49.112: INFO    : None compromising logline 416
19:22:49.112: INFO    : None compromising logline 66
19:22:49.112: INFO    : None compromising logline 67
19:22:49.112: INFO    : None compromising logline 66
19:22:49.112: INFO    : None compromising logline 419
19:22:49.112: INFO    : None compromising logline 66
19:22:49.112: INFO    : None compromising logline 67
19:22:49.112: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.112: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.112: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.112: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.112: DATA    : src\omrolocs.993.test(
19:22:49.112: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.112: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.112: DATA    : )
19:22:49.112: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.112: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.112: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.112: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.993.test(
19:22:49.113: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.113: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.113: DATA    : )
19:22:49.113: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.113: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.113: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.993.test(
19:22:49.113: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.113: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.113: DATA    : )
19:22:49.113: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.113: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.113: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.993.test(
19:22:49.113: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.113: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.113: DATA    : )
19:22:49.113: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.113: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.113: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.993.test(
19:22:49.113: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.113: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.113: DATA    : )
19:22:49.113: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.113: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.113: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.993.test(
19:22:49.113: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.113: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.113: DATA    : )
19:22:49.113: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.113: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.113: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.993.test(
19:22:49.113: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.113: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.113: DATA    : )
19:22:49.113: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.113: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.113: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.993.test(
19:22:49.113: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.113: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.113: DATA    : )
19:22:49.113: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.113: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.113: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.993.test(
19:22:49.113: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.113: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.113: DATA    : )
19:22:49.113: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.113: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.113: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.113: DATA    : src\omrolocs.993.test(
19:22:49.113: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.113: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.113: DATA    : )
19:22:49.220: INFO    : None compromising logline 66
19:22:49.220: INFO    : None compromising logline 63
19:22:49.221: INFO    : None compromising logline 64
19:22:49.221: INFO    : None compromising logline 418
19:22:49.221: INFO    : None compromising logline 68
19:22:49.221: INFO    : None compromising logline 417
19:22:49.222: INFO    : None compromising logline 64
19:22:49.222: INFO    : None compromising logline 416
19:22:49.222: INFO    : None compromising logline 66
19:22:49.222: INFO    : None compromising logline 416
19:22:49.223: INFO    : None compromising logline 66
19:22:49.223: INFO    : None compromising logline 64
19:22:49.223: INFO    : None compromising logline 65
19:22:49.223: INFO    : None compromising logline 419
19:22:49.223: INFO    : None compromising logline 68
19:22:49.224: INFO    : None compromising logline 419
19:22:49.224: INFO    : None compromising logline 68
19:22:49.224: INFO    : None compromising logline 418
19:22:49.224: INFO    : None compromising logline 63
19:22:49.224: INFO    : None compromising logline 418
19:22:49.224: INFO    : None compromising logline 66
19:22:49.225: INFO    : None compromising logline 64
19:22:49.225: INFO    : None compromising logline 65
19:22:49.225: INFO    : None compromising logline 63
19:22:49.225: INFO    : None compromising logline 64
19:22:49.225: INFO    : None compromising logline 63
19:22:49.225: INFO    : None compromising logline 63
19:22:49.225: INFO    : None compromising logline 64
19:22:49.226: INFO    : None compromising logline 63
19:22:49.226: INFO    : None compromising logline 67
19:22:49.226: INFO    : None compromising logline 68
19:22:49.226: INFO    : None compromising logline 419
19:22:49.226: INFO    : None compromising logline 66
19:22:49.226: INFO    : None compromising logline 418
19:22:49.226: OMROLOCS: src\omrolocs.989.test <- src\omrolocs.981.wrapper <- src\omrolocs.995.__privProp <- Dawg(SomeCls(Daddy.__testCaller)) <- Dawg(SomeCls(Daddy.testCaller)) <- Dawg(SomeCls.testCallerOfCaller) <- Dawg(SomeCls.propCallerOfCallerOfCaller) <- Outcast.__classMeth <- Outcast.classMeth <- src\omrolocs.1008.__statMeth <- src\omrolocs.1006.statMeth <- OutcastSon(Outcast.__init__) <- src\omrolocs.1023.func <- src\omrolocs.1026.oldStyleStaticMeth <- src\omrolocs.1028.oldStyleClassMeth <- src\omrolocs.1029.oldStyleInstanceMeth <- src\omrolocs.1110.genLogs <- src\omrolocs.1123.<module>
19:22:49.226: DATA    : src\omrolocs.990.test(No data was passed)
19:22:49.226: DATA    : src\omrolocs.991.test(someDatum=[1, 2, 3, 4])
19:22:49.226: DATA    : src\omrolocs.992.test(someDatum=[1, 2, 3, 4], someDatum2=[1, 2, 3, 4])
19:22:49.226: DATA    : src\omrolocs.993.test(
19:22:49.226: DATA    :     someDatum=[1, 2, 3, 4],
19:22:49.226: DATA    :     someDatum2=[1, 2, 3, 4],
19:22:49.226: DATA    : )
